Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_19_113,VGND,li1,60.2600,65.2800,0.000000
FILLER_19_110,VGND,li1,56.5800,65.2800,0.000000
FILLER_19_106,VGND,li1,55.2000,65.2800,0.000000
FILLER_19_94,VGND,li1,51.5200,65.2800,0.000000
FILLER_19_82,VGND,li1,46.0000,65.2800,0.000000
FILLER_19_61,VGND,li1,33.8100,65.2800,0.000000
FILLER_19_57,VGND,li1,32.6600,65.2800,0.000000
FILLER_19_54,VGND,li1,30.8200,65.2800,0.000000
FILLER_19_50,VGND,li1,29.4400,65.2800,0.000000
FILLER_19_3,VGND,li1,7.1300,65.2800,0.000000
FILLER_18_121,VGND,li1,62.1000,59.8400,0.000000
FILLER_18_109,VGND,li1,58.4200,59.8400,0.000000
FILLER_18_97,VGND,li1,52.9000,59.8400,0.000000
FILLER_18_85,VGND,li1,47.3800,59.8400,0.000000
FILLER_18_72,VGND,li1,41.4000,59.8400,0.000000
FILLER_18_51,VGND,li1,29.2100,59.8400,0.000000
FILLER_18_49,VGND,li1,28.5200,59.8400,0.000000
FILLER_18_26,VGND,li1,17.9400,59.8400,0.000000
FILLER_17_113,VGND,li1,60.2600,59.8400,0.000000
FILLER_17_111,VGND,li1,56.8100,59.8400,0.000000
FILLER_17_109,VGND,li1,56.1200,59.8400,0.000000
FILLER_17_101,VGND,li1,53.8200,59.8400,0.000000
FILLER_17_77,VGND,li1,43.7000,59.8400,0.000000
FILLER_17_66,VGND,li1,36.8000,59.8400,0.000000
FILLER_17_57,VGND,li1,31.9700,59.8400,0.000000
FILLER_17_55,VGND,li1,31.0500,59.8400,0.000000
FILLER_17_47,VGND,li1,28.9800,59.8400,0.000000
FILLER_16_124,VGND,li1,62.7900,54.4000,0.000001
FILLER_16_120,VGND,li1,61.6400,54.4000,0.000001
FILLER_16_85,VGND,li1,45.0800,54.4000,0.000001
FILLER_16_56,VGND,li1,33.1200,54.4000,0.000001
FILLER_16_46,VGND,li1,27.6000,54.4000,0.000001
FILLER_16_3,VGND,li1,7.1300,54.4000,0.000001
FILLER_15_57,VGND,li1,31.9700,54.4000,0.000001
FILLER_15_44,VGND,li1,26.6800,54.4000,0.000001
FILLER_15_17,VGND,li1,13.5700,54.4000,0.000001
FILLER_15_15,VGND,li1,12.8800,54.4000,0.000001
FILLER_15_3,VGND,li1,9.6600,54.4000,0.000001
FILLER_14_123,VGND,li1,62.5600,48.9600,0.000001
FILLER_14_102,VGND,li1,52.6700,48.9600,0.000001
FILLER_14_49,VGND,li1,28.2900,48.9600,0.000000
FILLER_14_27,VGND,li1,18.1700,48.9600,0.000000
FILLER_14_23,VGND,li1,17.0200,48.9600,0.000000
FILLER_13_124,VGND,li1,62.7900,48.9600,0.000001
FILLER_13_122,VGND,li1,62.1000,48.9600,0.000001
FILLER_13_101,VGND,li1,52.2100,48.9600,0.000001
FILLER_13_97,VGND,li1,51.0600,48.9600,0.000001
FILLER_13_35,VGND,li1,21.8500,48.9600,0.000000
FILLER_13_33,VGND,li1,21.1600,48.9600,0.000000
FILLER_13_25,VGND,li1,18.8600,48.9600,0.000000
FILLER_13_13,VGND,li1,14.2600,48.9600,0.000000
FILLER_13_9,VGND,li1,9.8900,48.9600,0.000000
FILLER_13_7,VGND,li1,9.2000,48.9600,0.000000
FILLER_13_3,VGND,li1,7.8200,48.9600,0.000000
FILLER_12_116,VGND,li1,59.1100,43.5200,0.000001
FILLER_12_114,VGND,li1,58.4200,43.5200,0.000001
FILLER_12_110,VGND,li1,57.0400,43.5200,0.000001
FILLER_12_85,VGND,li1,45.0800,43.5200,0.000001
FILLER_12_83,VGND,li1,43.9300,43.5200,0.000001
FILLER_12_33,VGND,li1,20.9300,43.5200,0.000001
FILLER_12_29,VGND,li1,19.7800,43.5200,0.000001
FILLER_12_27,VGND,li1,18.1700,43.5200,0.000001
FILLER_12_25,VGND,li1,17.4800,43.5200,0.000001
FILLER_12_15,VGND,li1,12.8800,43.5200,0.000001
FILLER_12_3,VGND,li1,9.6600,43.5200,0.000001
FILLER_11_124,VGND,li1,62.7900,43.5200,0.000001
FILLER_11_122,VGND,li1,62.1000,43.5200,0.000001
FILLER_11_103,VGND,li1,53.1300,43.5200,0.000001
FILLER_11_99,VGND,li1,51.9800,43.5200,0.000001
FILLER_11_93,VGND,li1,48.5300,43.5200,0.000001
FILLER_11_89,VGND,li1,47.3800,43.5200,0.000001
FILLER_11_57,VGND,li1,31.9700,43.5200,0.000001
FILLER_11_52,VGND,li1,30.3600,43.5200,0.000001
FILLER_11_40,VGND,li1,26.6800,43.5200,0.000000
FILLER_11_5,VGND,li1,8.0500,43.5200,0.000001
FILLER_11_3,VGND,li1,7.3600,43.5200,0.000001
FILLER_10_123,VGND,li1,62.5600,38.0800,0.000001
FILLER_10_101,VGND,li1,52.4400,38.0800,0.000001
FILLER_10_97,VGND,li1,51.0600,38.0800,0.000001
FILLER_10_85,VGND,li1,47.3800,38.0800,0.000001
FILLER_10_83,VGND,li1,43.9300,38.0800,0.000001
FILLER_10_65,VGND,li1,36.3400,38.0800,0.000001
FILLER_10_55,VGND,li1,31.0500,38.0800,0.000001
FILLER_10_53,VGND,li1,30.3600,38.0800,0.000001
FILLER_10_47,VGND,li1,27.3700,38.0800,0.000000
FILLER_10_35,VGND,li1,21.8500,38.0800,0.000000
FILLER_10_33,VGND,li1,21.1600,38.0800,0.000000
FILLER_10_29,VGND,li1,19.7800,38.0800,0.000000
FILLER_10_7,VGND,li1,8.9700,38.0800,0.000001
FILLER_9_113,VGND,li1,58.4200,38.0800,0.000001
FILLER_9_110,VGND,li1,56.5800,38.0800,0.000001
FILLER_9_86,VGND,li1,45.3100,38.0800,0.000001
FILLER_9_84,VGND,li1,44.6200,38.0800,0.000001
FILLER_9_27,VGND,li1,18.1700,38.0800,0.000000
FILLER_9_23,VGND,li1,17.0200,38.0800,0.000000
FILLER_8_113,VGND,li1,58.4200,32.6400,0.000001
FILLER_8_72,VGND,li1,41.4000,32.6400,0.000001
FILLER_8_42,VGND,li1,25.3000,32.6400,0.000000
FILLER_8_29,VGND,li1,19.0900,32.6400,0.000000
FILLER_8_24,VGND,li1,17.4800,32.6400,0.000000
FILLER_8_12,VGND,li1,13.8000,32.6400,0.000000
FILLER_8_3,VGND,li1,7.3600,32.6400,0.000000
FILLER_7_124,VGND,li1,62.7900,32.6400,0.000001
FILLER_7_122,VGND,li1,62.1000,32.6400,0.000001
FILLER_7_110,VGND,li1,56.5800,32.6400,0.000001
FILLER_7_102,VGND,li1,54.2800,32.6400,0.000001
FILLER_7_77,VGND,li1,41.1700,32.6400,0.000001
FILLER_7_73,VGND,li1,40.0200,32.6400,0.000001
FILLER_7_49,VGND,li1,28.5200,32.6400,0.000000
FILLER_7_22,VGND,li1,16.5600,32.6400,0.000000
FILLER_7_7,VGND,li1,11.5000,32.6400,0.000000
FILLER_6_121,VGND,li1,62.1000,27.2000,0.000001
FILLER_6_97,VGND,li1,51.0600,27.2000,0.000001
FILLER_6_83,VGND,li1,43.9300,27.2000,0.000001
FILLER_6_81,VGND,li1,43.2400,27.2000,0.000001
FILLER_6_60,VGND,li1,33.3500,27.2000,0.000001
FILLER_6_58,VGND,li1,32.6600,27.2000,0.000001
FILLER_6_53,VGND,li1,30.3600,27.2000,0.000001
FILLER_6_49,VGND,li1,28.9800,27.2000,0.000001
FILLER_6_26,VGND,li1,17.9400,27.2000,0.000001
FILLER_6_9,VGND,li1,9.8900,27.2000,0.000001
FILLER_6_7,VGND,li1,9.2000,27.2000,0.000001
FILLER_5_113,VGND,li1,60.2600,27.2000,0.000001
FILLER_5_110,VGND,li1,56.5800,27.2000,0.000001
FILLER_5_106,VGND,li1,55.2000,27.2000,0.000001
FILLER_5_98,VGND,li1,51.0600,27.2000,0.000001
FILLER_5_94,VGND,li1,49.6800,27.2000,0.000001
FILLER_5_67,VGND,li1,37.2600,27.2000,0.000001
FILLER_5_57,VGND,li1,32.2000,27.2000,0.000001
FILLER_5_55,VGND,li1,31.0500,27.2000,0.000001
FILLER_5_47,VGND,li1,27.3700,27.2000,0.000001
FILLER_5_45,VGND,li1,26.6800,27.2000,0.000001
FILLER_5_41,VGND,li1,25.3000,27.2000,0.000001
FILLER_4_113,VGND,li1,60.2600,21.7600,0.000001
FILLER_4_87,VGND,li1,45.7700,21.7600,0.000001
FILLER_4_85,VGND,li1,45.0800,21.7600,0.000001
FILLER_4_58,VGND,li1,32.6600,21.7600,0.000000
FILLER_4_46,VGND,li1,27.6000,21.7600,0.000000
FILLER_4_20,VGND,li1,16.5600,21.7600,0.000000
FILLER_4_3,VGND,li1,8.7400,21.7600,0.000000
FILLER_3_113,VGND,li1,60.2600,21.7600,0.000001
FILLER_3_111,VGND,li1,56.8100,21.7600,0.000001
FILLER_3_107,VGND,li1,55.6600,21.7600,0.000001
FILLER_3_68,VGND,li1,37.0300,21.7600,0.000001
FILLER_3_57,VGND,li1,32.2000,21.7600,0.000000
FILLER_3_49,VGND,li1,28.2900,21.7600,0.000000
FILLER_3_39,VGND,li1,23.6900,21.7600,0.000000
FILLER_3_18,VGND,li1,14.0300,21.7600,0.000000
FILLER_3_7,VGND,li1,9.2000,21.7600,0.000000
FILLER_3_3,VGND,li1,7.8200,21.7600,0.000000
FILLER_2_121,VGND,li1,61.4100,16.3200,0.000000
FILLER_2_117,VGND,li1,60.2600,16.3200,0.000000
FILLER_2_105,VGND,li1,56.5800,16.3200,0.000000
FILLER_2_63,VGND,li1,34.7300,16.3200,0.000000
FILLER_2_59,VGND,li1,33.5800,16.3200,0.000000
FILLER_2_29,VGND,li1,19.3200,16.3200,0.000000
FILLER_2_7,VGND,li1,8.9700,16.3200,0.000000
FILLER_2_3,VGND,li1,7.8200,16.3200,0.000000
FILLER_1_113,VGND,li1,60.2600,16.3200,0.000000
FILLER_1_111,VGND,li1,56.8100,16.3200,0.000000
FILLER_1_109,VGND,li1,56.1200,16.3200,0.000000
FILLER_1_101,VGND,li1,53.8200,16.3200,0.000000
FILLER_1_89,VGND,li1,49.2200,16.3200,0.000000
FILLER_1_77,VGND,li1,43.7000,16.3200,0.000000
FILLER_1_32,VGND,li1,21.1600,16.3200,0.000000
FILLER_0_113,VGND,li1,60.2600,10.8800,0.000000
FILLER_0_111,VGND,li1,56.8100,10.8800,0.000000
FILLER_0_109,VGND,li1,56.1200,10.8800,0.000000
FILLER_0_97,VGND,li1,52.9000,10.8800,0.000000
FILLER_0_85,VGND,li1,47.3800,10.8800,0.000000
FILLER_0_83,VGND,li1,43.9300,10.8800,0.000000
FILLER_0_81,VGND,li1,43.2400,10.8800,0.000000
FILLER_0_77,VGND,li1,41.8600,10.8800,0.000000
FILLER_0_65,VGND,li1,38.1800,10.8800,0.000000
FILLER_0_55,VGND,li1,31.0500,10.8800,0.000000
FILLER_0_51,VGND,li1,29.9000,10.8800,0.000000
FILLER_0_41,VGND,li1,24.6100,10.8800,0.000000
FILLER_0_37,VGND,li1,23.4600,10.8800,0.000000
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000000
FILLER_0_15,VGND,li1,15.1800,10.8800,0.000000
FILLER_0_3,VGND,li1,9.6600,10.8800,0.000000
hold39,VGND,li1,17.9400,27.2000,0.000001
hold38,VGND,li1,15.1800,43.5200,0.000001
hold37,VGND,li1,20.7000,10.8800,0.000000
hold36,VGND,li1,24.8400,54.4000,0.000000
hold35,VGND,li1,21.6200,16.3200,0.000000
hold34,VGND,li1,33.5800,10.8800,0.000000
hold33,VGND,li1,51.9800,21.7600,0.000001
hold32,VGND,li1,34.9600,21.7600,0.000000
hold31,VGND,li1,34.0400,43.5200,0.000001
hold30,VGND,li1,61.1800,32.6400,0.000001
hold29,VGND,li1,51.0600,38.0800,0.000001
hold28,VGND,li1,55.6600,32.6400,0.000001
hold27,VGND,li1,39.5600,48.9600,0.000001
hold26,VGND,li1,22.0800,43.5200,0.000001
hold25,VGND,li1,18.4000,43.5200,0.000001
hold24,VGND,li1,55.6600,21.7600,0.000001
hold23,VGND,li1,39.1000,38.0800,0.000001
hold22,VGND,li1,30.3600,21.7600,0.000000
hold21,VGND,li1,55.2000,43.5200,0.000001
hold20,VGND,li1,61.1800,38.0800,0.000001
hold19,VGND,li1,36.8000,32.6400,0.000001
hold18,VGND,li1,38.6400,21.7600,0.000001
hold17,VGND,li1,42.3200,21.7600,0.000001
hold16,VGND,li1,24.8400,21.7600,0.000000
hold15,VGND,li1,22.0800,32.6400,0.000000
hold14,VGND,li1,29.4400,38.0800,0.000001
hold13,VGND,li1,45.0800,48.9600,0.000001
hold12,VGND,li1,50.6000,48.9600,0.000001
hold11,VGND,li1,16.1000,59.8400,0.000000
hold10,VGND,li1,38.1800,54.4000,0.000001
hold9,VGND,li1,29.4400,54.4000,0.000001
hold8,VGND,li1,59.3400,54.4000,0.000001
hold7,VGND,li1,61.1800,43.5200,0.000001
hold6,VGND,li1,50.1400,59.8400,0.000000
hold5,VGND,li1,56.5800,54.4000,0.000001
hold4,VGND,li1,34.0400,59.8400,0.000000
hold3,VGND,li1,20.7000,65.2800,0.000000
hold2,VGND,li1,37.7200,65.2800,0.000000
hold1,VGND,li1,28.9800,70.7200,0.000000
clkload2,VGND,li1,42.7800,48.9600,0.000001
clkload1,VGND,li1,42.3200,32.6400,0.000001
clkload0,VGND,li1,18.8600,32.6400,0.000000
clkbuf_2_3__f_clk_i,VGND,li1,39.5600,54.4000,0.000001
clkbuf_2_2__f_clk_i,VGND,li1,22.5400,59.8400,0.000000
clkbuf_2_1__f_clk_i,VGND,li1,42.7800,27.2000,0.000001
clkbuf_2_0__f_clk_i,VGND,li1,23.4600,27.2000,0.000001
clkbuf_0_clk_i,VGND,li1,34.9600,43.5200,0.000001
fanout16,VGND,li1,62.1000,54.4000,0.000001
fanout15,VGND,li1,29.9000,54.4000,0.000001
fanout14,VGND,li1,52.9000,27.2000,0.000001
fanout13,VGND,li1,29.9000,21.7600,0.000000
fanout12,VGND,li1,24.3800,54.4000,0.000000
fanout11,VGND,li1,12.8800,54.4000,0.000001
fanout10,VGND,li1,27.1400,32.6400,0.000000
fanout9,VGND,li1,47.3800,59.8400,0.000000
fanout8,VGND,li1,50.1400,43.5200,0.000001
fanout7,VGND,li1,42.3200,38.0800,0.000001
output6,VGND,li1,7.8200,27.2000,0.000001
output5,VGND,li1,7.8200,32.6400,0.000000
output4,VGND,li1,7.8200,38.0800,0.000001
input3,VGND,li1,7.5900,59.8400,0.000000
input2,VGND,li1,62.3300,16.3200,0.000000
input1,VGND,li1,7.5900,59.8400,0.000000
TAP_TAPCELL_ROW_22_95,VGND,li1,57.2700,71.0110,0.000000
TAP_TAPCELL_ROW_22_94,VGND,li1,44.3900,71.0110,0.000000
TAP_TAPCELL_ROW_22_93,VGND,li1,31.5100,71.0110,0.000000
TAP_TAPCELL_ROW_22_92,VGND,li1,18.6300,71.0110,0.000000
TAP_TAPCELL_ROW_21_91,VGND,li1,57.2700,70.4280,0.000000
TAP_TAPCELL_ROW_21_90,VGND,li1,31.5100,70.4280,0.000000
TAP_TAPCELL_ROW_20_89,VGND,li1,44.3900,65.5710,0.000000
TAP_TAPCELL_ROW_20_88,VGND,li1,18.6300,65.5710,0.000000
TAP_TAPCELL_ROW_19_87,VGND,li1,57.2700,64.9880,0.000000
TAP_TAPCELL_ROW_19_86,VGND,li1,31.5100,64.9880,0.000000
TAP_TAPCELL_ROW_18_85,VGND,li1,44.3900,60.1310,0.000000
TAP_TAPCELL_ROW_18_84,VGND,li1,18.6300,60.1310,0.000000
TAP_TAPCELL_ROW_17_83,VGND,li1,57.2700,59.5480,0.000000
TAP_TAPCELL_ROW_17_82,VGND,li1,31.5100,59.5480,0.000000
TAP_TAPCELL_ROW_16_81,VGND,li1,44.3900,54.6910,0.000001
TAP_TAPCELL_ROW_16_80,VGND,li1,18.6300,54.6910,0.000001
TAP_TAPCELL_ROW_15_79,VGND,li1,57.2700,54.1080,0.000001
TAP_TAPCELL_ROW_15_78,VGND,li1,31.5100,54.1080,0.000001
TAP_TAPCELL_ROW_14_77,VGND,li1,44.3900,49.2510,0.000001
TAP_TAPCELL_ROW_14_76,VGND,li1,18.6300,49.2510,0.000000
TAP_TAPCELL_ROW_13_75,VGND,li1,57.2700,48.6680,0.000001
TAP_TAPCELL_ROW_13_74,VGND,li1,31.5100,48.6680,0.000001
TAP_TAPCELL_ROW_12_73,VGND,li1,44.3900,43.8110,0.000001
TAP_TAPCELL_ROW_12_72,VGND,li1,18.6300,43.8110,0.000001
TAP_TAPCELL_ROW_11_71,VGND,li1,57.2700,43.2280,0.000001
TAP_TAPCELL_ROW_11_70,VGND,li1,31.5100,43.2280,0.000001
TAP_TAPCELL_ROW_10_69,VGND,li1,44.3900,38.3710,0.000001
TAP_TAPCELL_ROW_10_68,VGND,li1,18.6300,38.3710,0.000000
TAP_TAPCELL_ROW_9_67,VGND,li1,57.2700,37.7880,0.000001
TAP_TAPCELL_ROW_9_66,VGND,li1,31.5100,37.7880,0.000001
TAP_TAPCELL_ROW_8_65,VGND,li1,44.3900,32.9310,0.000001
TAP_TAPCELL_ROW_8_64,VGND,li1,18.6300,32.9310,0.000000
TAP_TAPCELL_ROW_7_63,VGND,li1,57.2700,32.3480,0.000001
TAP_TAPCELL_ROW_7_62,VGND,li1,31.5100,32.3480,0.000000
TAP_TAPCELL_ROW_6_61,VGND,li1,44.3900,27.4910,0.000001
TAP_TAPCELL_ROW_6_60,VGND,li1,18.6300,27.4910,0.000001
TAP_TAPCELL_ROW_5_59,VGND,li1,57.2700,26.9080,0.000001
TAP_TAPCELL_ROW_5_58,VGND,li1,31.5100,26.9080,0.000001
TAP_TAPCELL_ROW_4_57,VGND,li1,44.3900,22.0510,0.000001
TAP_TAPCELL_ROW_4_56,VGND,li1,18.6300,22.0510,0.000000
TAP_TAPCELL_ROW_3_55,VGND,li1,57.2700,21.4680,0.000001
TAP_TAPCELL_ROW_3_54,VGND,li1,31.5100,21.4680,0.000000
TAP_TAPCELL_ROW_2_53,VGND,li1,44.3900,16.6110,0.000000
TAP_TAPCELL_ROW_2_52,VGND,li1,18.6300,16.6110,0.000000
TAP_TAPCELL_ROW_1_51,VGND,li1,57.2700,16.0280,0.000000
TAP_TAPCELL_ROW_1_50,VGND,li1,31.5100,16.0280,0.000000
TAP_TAPCELL_ROW_0_49,VGND,li1,57.2700,11.1710,0.000000
TAP_TAPCELL_ROW_0_48,VGND,li1,44.3900,11.1710,0.000000
TAP_TAPCELL_ROW_0_47,VGND,li1,31.5100,11.1710,0.000000
TAP_TAPCELL_ROW_0_46,VGND,li1,18.6300,11.1710,0.000000
PHY_EDGE_ROW_22_Left_45,VGND,li1,6.2100,70.7200,0.000000
PHY_EDGE_ROW_21_Left_44,VGND,li1,6.2100,70.7200,0.000000
PHY_EDGE_ROW_20_Left_43,VGND,li1,6.2100,65.2800,0.000000
PHY_EDGE_ROW_19_Left_42,VGND,li1,6.2100,65.2800,0.000000
PHY_EDGE_ROW_18_Left_41,VGND,li1,6.2100,59.8400,0.000000
PHY_EDGE_ROW_17_Left_40,VGND,li1,6.2100,59.8400,0.000000
PHY_EDGE_ROW_16_Left_39,VGND,li1,6.2100,54.4000,0.000001
PHY_EDGE_ROW_15_Left_38,VGND,li1,6.2100,54.4000,0.000001
PHY_EDGE_ROW_14_Left_37,VGND,li1,6.2100,48.9600,0.000000
PHY_EDGE_ROW_13_Left_36,VGND,li1,6.2100,48.9600,0.000000
PHY_EDGE_ROW_12_Left_35,VGND,li1,6.2100,43.5200,0.000001
PHY_EDGE_ROW_11_Left_34,VGND,li1,6.2100,43.5200,0.000001
PHY_EDGE_ROW_10_Left_33,VGND,li1,6.2100,38.0800,0.000001
PHY_EDGE_ROW_9_Left_32,VGND,li1,6.2100,38.0800,0.000001
PHY_EDGE_ROW_8_Left_31,VGND,li1,6.2100,32.6400,0.000000
PHY_EDGE_ROW_7_Left_30,VGND,li1,6.2100,32.6400,0.000000
PHY_EDGE_ROW_6_Left_29,VGND,li1,6.2100,27.2000,0.000001
PHY_EDGE_ROW_5_Left_28,VGND,li1,6.2100,27.2000,0.000001
PHY_EDGE_ROW_4_Left_27,VGND,li1,6.2100,21.7600,0.000000
PHY_EDGE_ROW_3_Left_26,VGND,li1,6.2100,21.7600,0.000000
PHY_EDGE_ROW_2_Left_25,VGND,li1,6.2100,16.3200,0.000000
PHY_EDGE_ROW_1_Left_24,VGND,li1,6.2100,16.3200,0.000000
PHY_EDGE_ROW_0_Left_23,VGND,li1,6.2100,10.8800,0.000000
PHY_EDGE_ROW_22_Right_22,VGND,li1,63.7100,70.7200,0.000000
PHY_EDGE_ROW_21_Right_21,VGND,li1,63.7100,70.7200,0.000000
PHY_EDGE_ROW_20_Right_20,VGND,li1,63.7100,65.2800,0.000000
PHY_EDGE_ROW_19_Right_19,VGND,li1,63.7100,65.2800,0.000000
PHY_EDGE_ROW_18_Right_18,VGND,li1,63.7100,59.8400,0.000000
PHY_EDGE_ROW_17_Right_17,VGND,li1,63.7100,59.8400,0.000000
PHY_EDGE_ROW_16_Right_16,VGND,li1,63.7100,54.4000,0.000001
PHY_EDGE_ROW_15_Right_15,VGND,li1,63.7100,54.4000,0.000001
PHY_EDGE_ROW_14_Right_14,VGND,li1,63.7100,48.9600,0.000001
PHY_EDGE_ROW_13_Right_13,VGND,li1,63.7100,48.9600,0.000001
PHY_EDGE_ROW_12_Right_12,VGND,li1,63.7100,43.5200,0.000001
PHY_EDGE_ROW_11_Right_11,VGND,li1,63.7100,43.5200,0.000001
PHY_EDGE_ROW_10_Right_10,VGND,li1,63.7100,38.0800,0.000001
PHY_EDGE_ROW_9_Right_9,VGND,li1,63.7100,38.0800,0.000001
PHY_EDGE_ROW_8_Right_8,VGND,li1,63.7100,32.6400,0.000001
PHY_EDGE_ROW_7_Right_7,VGND,li1,63.7100,32.6400,0.000001
PHY_EDGE_ROW_6_Right_6,VGND,li1,63.7100,27.2000,0.000001
PHY_EDGE_ROW_5_Right_5,VGND,li1,63.7100,27.2000,0.000001
PHY_EDGE_ROW_4_Right_4,VGND,li1,63.7100,21.7600,0.000001
PHY_EDGE_ROW_3_Right_3,VGND,li1,63.7100,21.7600,0.000001
PHY_EDGE_ROW_2_Right_2,VGND,li1,63.7100,16.3200,0.000000
PHY_EDGE_ROW_1_Right_1,VGND,li1,63.7100,16.3200,0.000000
PHY_EDGE_ROW_0_Right_0,VGND,li1,63.7100,10.8800,0.000000
_196_,VGND,li1,38.6400,65.2800,0.000000
_195_,VGND,li1,57.5000,38.0800,0.000001
_194_,VGND,li1,44.6200,54.4000,0.000001
_193_,VGND,li1,25.7600,43.5200,0.000000
_192_,VGND,li1,11.5000,48.9600,0.000000
_191_,VGND,li1,17.4800,70.7200,0.000000
_190_,VGND,li1,11.9600,65.2800,0.000000
_189_,VGND,li1,12.8800,59.8400,0.000000
_188_,VGND,li1,34.0400,59.8400,0.000000
_187_,VGND,li1,11.5000,16.3200,0.000000
_186_,VGND,li1,11.5000,27.2000,0.000001
_185_,VGND,li1,11.5000,38.0800,0.000001
_184_,VGND,li1,13.8000,16.3200,0.000000
_183_,VGND,li1,18.8600,21.7600,0.000000
_182_,VGND,li1,13.8000,38.0800,0.000001
_181_,VGND,li1,29.9000,65.2800,0.000000
_180_,VGND,li1,28.0600,16.3200,0.000000
_179_,VGND,li1,26.6800,16.3200,0.000000
_178_,VGND,li1,23.0000,38.0800,0.000000
_177_,VGND,li1,39.5600,16.3200,0.000000
_176_,VGND,li1,36.3400,16.3200,0.000000
_175_,VGND,li1,30.3600,32.6400,0.000000
_174_,VGND,li1,50.1400,21.7600,0.000001
_173_,VGND,li1,49.2200,16.3200,0.000000
_172_,VGND,li1,36.3400,38.0800,0.000001
_171_,VGND,li1,23.4600,59.8400,0.000000
_170_,VGND,li1,56.5800,27.2000,0.000001
_169_,VGND,li1,49.2200,32.6400,0.000001
_168_,VGND,li1,26.6800,48.9600,0.000000
_167_,VGND,li1,57.5000,48.9600,0.000001
_166_,VGND,li1,50.1400,54.4000,0.000001
_165_,VGND,li1,33.1200,48.9600,0.000001
_164_,VGND,li1,23.6900,65.2800,0.000000
_163_,VGND,li1,18.4000,54.4000,0.000001
_162_,VGND,li1,23.4600,48.9600,0.000000
_161_,VGND,li1,59.5700,43.5200,0.000001
_160_,VGND,li1,46.6900,48.9600,0.000001
_159_,VGND,li1,33.8100,48.9600,0.000001
_158_,VGND,li1,13.1100,65.2800,0.000000
_157_,VGND,li1,8.0500,65.2800,0.000000
_156_,VGND,li1,10.1200,65.2800,0.000000
_155_,VGND,li1,12.4200,59.8400,0.000000
_154_,VGND,li1,9.4300,59.8400,0.000000
_153_,VGND,li1,10.3500,54.4000,0.000001
_152_,VGND,li1,8.2800,54.4000,0.000001
_151_,VGND,li1,11.7300,21.7600,0.000000
_150_,VGND,li1,12.6500,21.7600,0.000000
_149_,VGND,li1,10.3500,43.5200,0.000001
_148_,VGND,li1,18.1700,16.3200,0.000000
_147_,VGND,li1,20.9300,21.7600,0.000000
